,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
978,Maruti,Alto K10VXI,239999,2011,Bangalore,Petrol,74485,Manual,2,5339
979,Maruti,Swift DzireVDI,491799,2013,Bangalore,Diesel,87484,Manual,1,10940
980,Honda,Amaze1.2 VX CVT I VTEC,815599,2019,Bangalore,Petrol,20481,Automatic,2,18143
981,Maruti,SwiftZDI,644599,2017,Bangalore,Diesel,84582,Manual,2,14339
982,Hyundai,Elite i201.2 SPORTS PLUS VTVT,773899,2020,Bangalore,Petrol,22005,Manual,2,17215
983,Hyundai,i20ASTA 1.2,434499,2012,Bangalore,Petrol,74189,Manual,3,9665
984,Maruti,ErtigaZXI,655599,2014,Bangalore,Petrol,72295,Manual,2,14583
985,Hyundai,i20SPORTZ 1.2 VTVT,446099,2012,Bangalore,Petrol,81866,Manual,1,9923
986,Mahindra,XUV500W8 FWD AT,1276849,2016,Bangalore,Diesel,51461,Automatic,2,28403
987,Maruti,A StarVXI ABS AT,356199,2012,Bangalore,Petrol,25337,Automatic,1,7923
988,Ford,Ecosport1.5TITANIUM TDCI,643299,2014,Bangalore,Diesel,67830,Manual,1,14310
989,KIA,SELTOSHTX 1.5 PETROL MT,1493199,2020,Bangalore,Petrol,16588,Manual,1,33215
990,Renault,DusterRXZ,1214399,2021,Bangalore,Petrol,4897,Manual,1,27014
991,Mahindra,XUV500W6 4X2,1099999,2017,Bangalore,Diesel,51367,Manual,2,24469
992,Hyundai,VENUES MT 1.2 KAPPA,874599,2020,Bangalore,Petrol,46832,Manual,1,19455
993,Maruti,AltoLXI,239999,2011,Bangalore,Petrol,72715,Manual,1,5339
994,Renault,KwidCLIMBER 1.0,406699,2017,Bangalore,Petrol,8529,Manual,2,9047
995,Renault,PulseRX Z DIESEL,399999,2014,Bangalore,Diesel,77064,Manual,2,8898
996,Honda,Brio1.2 S MT I VTEC,365099,2012,Bangalore,Petrol,46039,Manual,1,8121
997,Maruti,Swift DzireVXI OPT,567099,2016,Bangalore,Petrol,71722,Manual,1,12615
998,Renault,DusterRXL PLUS DIESEL 85,702799,2014,Bangalore,Diesel,77862,Manual,1,15633
999,Maruti,DzireZDI AMT,778199,2019,Bangalore,Diesel,66740,Automatic,1,17311
1000,Hyundai,NEW SANTROASTA 1.1 MT,514749,2018,Bangalore,Petrol,8340,Manual,1,11450
1001,Maruti,SwiftZXI,593699,2015,Bangalore,Petrol,35592,Manual,2,13207
1002,Renault,DusterRXS 85 PS,1071799,2019,Bangalore,Diesel,22797,Manual,1,23842
1003,Hyundai,Creta1.6 CRDI SX PLUS AUTO,1329899,2017,Bangalore,Diesel,44335,Automatic,1,29583
1004,Mahindra,XUV500W8 FWD,1321199,2017,Bangalore,Diesel,51299,Manual,1,29389
1005,KIA,SELTOSHTX 1.5 PETROL MT,1493199,2020,Bangalore,Petrol,13094,Manual,1,33215
1006,Hyundai,Creta1.6 SX (O) CRDI,1491999,2018,Bangalore,Diesel,63569,Manual,1,33189
1007,Mahindra,XUV500W10 AT FWD,1457999,2017,Bangalore,Diesel,68611,Automatic,2,32432
1008,Maruti,Vitara BrezzaZDI+ DUAL TONE AMT,1103199,2018,Bangalore,Diesel,61606,Automatic,1,24540
1009,Renault,,1024199,2021,Bangalore,Petrol,8200,,1,22783
1010,Hyundai,i10SPORTZ 1.2 KAPPA2,322999,2012,Bangalore,Petrol,76400,Manual,2,7185
1011,Maruti,SwiftZXI,591599,2014,Bangalore,Petrol,10220,Manual,1,13160
1012,Honda,Brio1.2 VX AT I VTEC,435999,2013,Bangalore,Petrol,27573,Automatic,3,9699
1013,Skoda,RapidACTIVE 1.0 TSI,981799,2020,Bangalore,Petrol,3116,Manual,1,21840
1014,Maruti,Alto K10VXI,379599,2018,Bangalore,Petrol,8683,Manual,2,8444
1015,Maruti,SwiftVDI,656299,2018,Bangalore,Diesel,78350,Manual,1,14599
1016,Maruti,Swift DzireZXI 1.2 BS IV,575199,2013,Bangalore,Petrol,84665,Manual,2,12795
1017,KIA,,1402999,2020,Bangalore,Petrol,14949,,2,31209
1018,Hyundai,Elite i20ASTA 1.2,644049,2014,Bangalore,Petrol,17298,Manual,1,14327
1019,Mahindra,XUV 3OOW8 (O) DIESEL  AT,1468799,2020,Bangalore,Diesel,15262,Automatic,1,32673
1020,Hyundai,i20MAGNA O 1.2,349899,2010,Bangalore,Petrol,76405,Manual,2,7783
1021,Maruti,Swift DzireZDI,572499,2013,Bangalore,Diesel,40294,Manual,1,12735
1022,Renault,DusterRXZ DIESEL 110,716299,2015,Bangalore,Diesel,80875,Manual,2,15934
1023,Renault,DusterRXL PLUS DIESEL 85,718599,2014,Bangalore,Diesel,44136,Manual,1,15985
1024,Maruti,Alto 800LXI OPT,281799,2013,Bangalore,Petrol,59672,Manual,2,6268
1025,Maruti,Alto 800LXI,321999,2017,Bangalore,Petrol,15483,Manual,2,7163
1026,Maruti,BalenoALPHA DDIS 190,898899,2019,Bangalore,Diesel,30921,Manual,1,19996
1027,Maruti,CelerioZXI OPT AMT,591499,2019,Bangalore,Petrol,21005,Automatic,2,13158
1028,KIA,SELTOSHTX+ AT 1.5 DIESEL,1514699,2019,Bangalore,Diesel,75529,Automatic,1,33694
1029,Maruti,Alto 800LXI,292299,2014,Bangalore,Petrol,26419,Manual,2,6502
1030,Renault,DusterRXS 85 PS,1081399,2019,Bangalore,Diesel,28435,Manual,1,24055
1031,Toyota,EtiosG,294899,2011,Bangalore,Petrol,79273,Manual,3,6560
1032,Hyundai,i20MAGNA O 1.2,347099,2011,Bangalore,Petrol,65247,Manual,3,7721
1033,KIA,SELTOSHTX 1.5 DIESEL,1579799,2020,Bangalore,Diesel,59892,Manual,1,35142
1034,Honda,Brio1.2 E MT I VTEC,411899,2016,Bangalore,Petrol,22813,Manual,2,9162
1035,Maruti,Vitara BrezzaZDI,891399,2017,Bangalore,Diesel,30559,Manual,2,19829
1036,Maruti,Vitara BrezzaZDI+ DUAL TONE AMT,1123999,2018,Bangalore,Diesel,40575,Automatic,1,25003
1037,Honda,Jazz1.2 S MT,513299,2016,Bangalore,Petrol,45508,Manual,2,11418
1038,Maruti,Vitara BrezzaZDI,885299,2016,Bangalore,Diesel,93425,Manual,1,19693
1039,Maruti,SwiftZXI,628599,2014,Bangalore,Petrol,40040,Manual,1,13983
1040,Renault,DusterRXZ,1142499,2021,Bangalore,Petrol,10373,Manual,2,25414
1041,Honda,Amaze1.2 SMT I VTEC,520199,2015,Bangalore,Petrol,36186,Manual,2,11572
1042,Maruti,Vitara BrezzaZDI,845799,2016,Bangalore,Diesel,67864,Manual,3,18814
1043,MG,HECTORSHARP 2.0 DIESEL,1708899,2019,Bangalore,Diesel,21063,Manual,1,38014
1044,Maruti,Alto 800LXI,272499,2014,Bangalore,Petrol,70882,Manual,2,6062
1045,Hyundai,i10ERA 1.1 IRDE,347999,2013,Bangalore,Petrol,53517,Manual,1,7741
1046,Maruti,SwiftVXI AMT,714799,2018,Bangalore,Petrol,23547,Automatic,2,15900
1047,Hyundai,NEW SANTROASTA 1.1 MT,572999,2019,Bangalore,Petrol,6851,Manual,1,12746
1048,Maruti,Vitara BrezzaZDI PLUS DUAL TONE,971849,2017,Bangalore,Diesel,27592,Manual,1,21618
1049,Hyundai,VENUE1.0 TURBO GDI SX+ AT,1247599,2019,Bangalore,Petrol,18646,Automatic,1,27752
1050,Maruti,CiazZXI AMT,715299,2014,Bangalore,Petrol,44997,Automatic,2,15911
1051,Hyundai,i10SPORTZ 1.2 AT KAPPA2,409399,2013,Bangalore,Petrol,42649,Automatic,1,9107
1052,Hyundai,i10ERA 1.1 IRDE,343749,2013,Bangalore,Petrol,65294,Manual,1,7647
1053,Hyundai,New Elantra1.6 SX MT,1529199,2019,Bangalore,Diesel,25472,Manual,2,34016
1054,Honda,Brio1.2 S MT I VTEC,470499,2015,Bangalore,Petrol,45720,Manual,1,10466
1055,Tata,NEXONXMA 1.5,939199,2018,Bangalore,Diesel,17934,Manual,1,20892
1056,Maruti,RitzLXI,327299,2010,Bangalore,Petrol,62308,Manual,2,7281
1057,Maruti,RitzVXI ABS,303899,2010,Bangalore,Petrol,99646,Manual,1,6760
1058,Hyundai,VernaXXI ABS,296799,2010,Bangalore,Petrol,87622,Manual,1,6602
1059,Renault,DusterRXE PETROL 104,764099,2017,Bangalore,Petrol,7546,Manual,2,16997
1060,Toyota,Camry2.5 AT,1184199,2012,Bangalore,Petrol,50044,Automatic,1,26342
1061,MG,HECTOR PLUSSHARP HYBRID PETROL,1784999,2020,Bangalore,Petrol,7046,Manual,1,39706
1062,Hyundai,Elite i201.2 MAGNA PLUS VTVT,722099,2019,Bangalore,Petrol,38409,Manual,1,16063
1063,Hyundai,i10MAGNA 1.2 KAPPA2,332799,2012,Bangalore,Petrol,53267,Manual,1,7403
1064,Mahindra,,1086299,2020,Bangalore,Diesel,35171,,1,24164
1065,Maruti,SwiftZXI AMT,668399,2018,Bangalore,Petrol,65119,Automatic,3,14868
1066,Maruti,New  Wagon-RVXI 1.2L,526899,2019,Bangalore,Petrol,20745,Manual,2,11721
1067,Honda,Amaze1.2 VXMT I VTEC,505199,2014,Bangalore,Petrol,76191,Manual,2,11238
1068,Maruti,Swift DzireVXI,540999,2014,Bangalore,Petrol,69274,Manual,1,12034
1069,Mahindra,XUV500W6 4X2,1104899,2017,Bangalore,Diesel,52750,Manual,1,24578
1070,Tata,ALTROZXZ 1.2,824999,2020,Bangalore,Petrol,25260,Manual,1,18352
1071,Ford,Ecosport1.5AMBIENTE TI VCT,607099,2016,Bangalore,Petrol,51861,Manual,2,13505
1072,Maruti,Wagon R 1.0VXI,390254,2014,Bangalore,Petrol,27031,Manual,2,8681
1073,Honda,Amaze1.2 VXMT I VTEC,808099,2019,Bangalore,Petrol,4516,Manual,1,17976
1074,Renault,KwidRXL,377599,2018,Bangalore,Petrol,23417,Manual,2,8399
1075,Jeep,Compass2.0 LONGITUDE (O),1682599,2018,Bangalore,Diesel,50573,Manual,1,37428
1076,Maruti,Alto K10VXI,297999,2014,Bangalore,Petrol,66189,Manual,2,6629
1077,Ford,Ecosport1.5 TREND+ TDCI,756199,2018,Bangalore,Diesel,95612,Manual,1,16821
1078,Maruti,Alto 800LXI,291699,2013,Bangalore,Petrol,60687,Manual,1,6489
1079,Maruti,Alto K10VXI,267399,2013,Bangalore,Petrol,57625,Manual,3,5948
1080,Renault,KwidRXL,331699,2016,Bangalore,Petrol,50333,Manual,1,7378
1081,Hyundai,EonD LITE PLUS,283099,2014,Bangalore,Petrol,63691,Manual,1,6297
1082,Tata,ZestXM RT 90 PS ABS,489699,2015,Bangalore,Petrol,13736,Manual,1,10893
1083,Ford,Figo1.2 ZXI DURATEC,299499,2011,Bangalore,Petrol,60111,Manual,1,6662
1084,Maruti,SwiftZXI,545749,2013,Bangalore,Petrol,26159,Manual,1,12140
1085,Maruti,SwiftZDI,721099,2017,Bangalore,Diesel,42973,Manual,1,16040
1086,Tata,TiagoXZ 1.2 REVOTRON,510399,2018,Bangalore,Petrol,52290,Manual,1,11354
1087,Mahindra,TUV300T8,740999,2016,Bangalore,Diesel,53343,Manual,1,16483
1088,MG,HECTORSHARP 2.0 DIESEL,1704449,2019,Bangalore,Diesel,30081,Manual,1,37915
1089,MG,HECTORSHARP 2.0 DIESEL,1724599,2019,Bangalore,Diesel,26305,Manual,1,38363
1090,Hyundai,i10SPORTZ 1.1 IRDE2,417699,2015,Bangalore,Petrol,22154,Manual,2,9291
1091,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,561899,2015,Bangalore,Petrol,8603,Manual,1,12499
1092,Hyundai,EonMAGNA PLUS,284099,2014,Bangalore,Petrol,54972,Manual,3,6320
1093,Tata,TiagoXZ 1.2 REVOTRON,501599,2016,Bangalore,Petrol,37652,Manual,1,11158
1094,Hyundai,Elite i201.2  ASTA (O) CVT,877499,2019,Bangalore,Petrol,27354,Automatic,2,19519
1095,Maruti,Wagon R StingrayVXI,412299,2014,Bangalore,Petrol,65674,Manual,1,9171
1096,Maruti,CelerioZXI AMT,476099,2015,Bangalore,Petrol,44588,Automatic,2,10591
1097,Ford,Ecosport1.0 TREND+ (ECOBOOST),689699,2016,Bangalore,Petrol,45339,Manual,1,15342
1098,Tata,HarrierXZA + DUAL TONE,2158899,2020,Bangalore,Diesel,22667,Automatic,1,48024
1099,Maruti,SwiftVXI OPT,632199,2017,Bangalore,Petrol,31292,Manual,1,14063
1100,Hyundai,EonD LITE PLUS,281299,2014,Bangalore,Petrol,67334,Manual,1,6257
1101,Hyundai,Creta1.6 SX PLUS AUTO PETROL,1462399,2018,Bangalore,Petrol,24726,Automatic,1,32530
1102,Maruti,New  Wagon-RVXI 1.0,534399,2019,Bangalore,Petrol,28450,Manual,2,11887
1103,Maruti,AltoVXI PLUS,477499,2021,Bangalore,Petrol,753,Manual,1,10622
1104,Maruti,SwiftVXI,484199,2014,Bangalore,Petrol,57946,Manual,2,10771
1105,Maruti,AltoVXI PLUS,477499,2021,Bangalore,Petrol,1076,Manual,1,10622
1106,Hyundai,Creta1.6 CRDI SX PLUS AUTO,1152999,2017,Bangalore,Diesel,22793,Automatic,3,25648
1107,Jeep,CompassLIMITED 1.4 AT,1614499,2017,Bangalore,Petrol,15301,Automatic,2,35914
1108,KIA,SELTOSHTK 1.5 PETROL,1221499,2019,Bangalore,Petrol,20303,Manual,1,27172
1109,Hyundai,i10SPORTZ 1.1 IRDE2,425699,2016,Bangalore,Petrol,34030,Manual,2,9469
1110,Renault,TRIBERRXZ AT,807899,2021,Bangalore,Petrol,20830,Automatic,2,17971
1111,Maruti,Alto 800LXI,308599,2013,Bangalore,Petrol,38387,Manual,1,6865
1112,Maruti,CelerioZXI AMT,478299,2015,Bangalore,Petrol,60385,Automatic,1,10639
1113,Hyundai,VENUE1.0 TURBO GDI SX+ AT,1153599,2019,Bangalore,Petrol,43353,Automatic,1,25661
1114,Hyundai,i10MAGNA 1.1 IRDE2,388199,2016,Bangalore,Petrol,49255,Manual,2,8635
1115,Maruti,BalenoALPHA 1.2K12  AT,915699,2019,Bangalore,Petrol,11893,Automatic,1,20369
1116,Maruti,Alto K10VXI (O) AMT,409899,2016,Bangalore,Petrol,10806,Automatic,3,9118
1117,Renault,Duster85 PS RXE,796399,2017,Bangalore,Diesel,52257,Manual,1,17715
1118,Hyundai,VernaFLUIDIC 1.6 SX VTVT,782399,2016,Bangalore,Petrol,41705,Manual,1,17404
1119,Maruti,Wagon R 1.0VXI,396699,2014,Bangalore,Petrol,33716,Manual,2,8824
1120,Hyundai,EonERA PLUS,293699,2015,Bangalore,Petrol,47474,Manual,2,6533
1121,Hyundai,EonMAGNA PLUS,380339,2017,Bangalore,Petrol,30480,Manual,1,8460
1122,Datsun,GoT(O),323599,2017,Bangalore,Petrol,34605,Manual,2,7198
1123,Honda,CityS MT PETROL,508599,2013,Bangalore,Petrol,82024,Manual,2,11314
1124,Renault,DusterRXS CVT 106 PS,923199,2018,Bangalore,Petrol,21927,Automatic,2,20536
1125,Maruti,CelerioZXI AMT,429399,2016,Bangalore,Petrol,77327,Automatic,3,9552
1126,Renault,KwidRXL,362799,2018,Bangalore,Petrol,72107,Manual,1,8070
1127,Maruti,CelerioVXI,427649,2016,Bangalore,Petrol,56827,Manual,1,9513
1128,Hyundai,Elite i201.2 SPORTZ PLUS DUAL TONE VTVT,812199,2019,Bangalore,Petrol,26533,Manual,1,18067
1129,Honda,Brio1.2 S MT I VTEC,427799,2015,Bangalore,Petrol,42759,Manual,2,9516
1130,Skoda,Rapid1.6 MPI STYLE AT,984199,2019,Bangalore,Petrol,53180,Automatic,2,21893
1131,Maruti,CiazZXI,607099,2016,Bangalore,Petrol,90870,Manual,2,13505
1132,Hyundai,Creta1.4 SX(O) TURBO GDI DCT,1905199,2021,Bangalore,Petrol,8753,Automatic,1,42380
1133,Hyundai,Creta1.6 SX PLUS VTVT,908999,2016,Bangalore,Petrol,63101,Manual,2,20220
1134,Jeep,Compass2.0 LIMITED 4*2,1424399,2017,Bangalore,Diesel,67271,Manual,2,31685
1135,Hyundai,Elite i20ASTA 1.4 CRDI,628899,2015,Bangalore,Diesel,58315,Manual,1,13990
1136,Hyundai,VernaFLUIDIC 1.6 CRDI S,847799,2016,Bangalore,Diesel,49575,Manual,1,18859
1137,Renault,KwidRXL,344199,2016,Bangalore,Petrol,46836,Manual,1,7657
1138,Honda,WR-V1.5 i-DTEC VX MT,872399,2017,Bangalore,Diesel,24911,Manual,1,19406
1139,Hyundai,Creta1.6 SX PLUS DIESEL,1090249,2016,Bangalore,Diesel,75746,Manual,2,24252
1140,Honda,WR-V1.5 i-DTEC VX MT,869749,2017,Bangalore,Diesel,23887,Manual,1,19347
1141,Renault,TRIBER1.0 RXZ,698899,2019,Bangalore,Petrol,33939,Manual,1,15547
1142,Maruti,DzireVXI,624899,2018,Bangalore,Petrol,71986,Manual,1,13901
1143,Mahindra,ScorpioS2,729299,2016,Bangalore,Diesel,132344,Manual,1,16223
1144,Hyundai,NEW SANTROASTA 1.1 MT,604599,2018,Bangalore,Petrol,16856,Manual,1,13449
1145,Maruti,CelerioVXI,395099,2014,Bangalore,Petrol,62706,Manual,1,8789
1146,Maruti,CelerioVXI,449999,2016,Bangalore,Petrol,39023,Manual,2,10010
1147,Honda,Jazz1.2 S AT,601899,2016,Bangalore,Petrol,48326,Automatic,2,13389
1148,Maruti,Wagon R 1.0VXI,426499,2015,Bangalore,Petrol,16433,Manual,2,9487
1149,Maruti,CelerioZXI OPT AMT,555399,2017,Bangalore,Petrol,15721,Automatic,2,12355
1150,Maruti,SwiftZXI,614199,2014,Bangalore,Petrol,20775,Manual,2,13663
1151,Honda,Amaze1.2 V CVT I VTEC,731899,2018,Bangalore,Petrol,54672,Automatic,1,16281
1152,Renault,DusterRXZ 85 PS DIESEL,864299,2016,Bangalore,Diesel,59181,Manual,1,19226
1153,Maruti,New  Wagon-RVXI 1.0,530349,2019,Bangalore,Petrol,44226,Manual,1,11797
1154,Honda,CityV MT PETROL,975599,2019,Bangalore,Petrol,34364,Manual,1,21702
1155,Hyundai,VENUE1.0L Turbo GDI SX MT,1120199,2020,Bangalore,Petrol,6814,Manual,1,24918
1156,Hyundai,XcentBASE 1.2,433699,2014,Bangalore,Petrol,51455,Manual,1,9647
1157,MG,,2039399,2020,Bangalore,Petrol,6916,,1,45365
1158,Maruti,CiazDELTA 1.5 SHVS VVT MT,887199,2019,Bangalore,Petrol,36763,Manual,2,19735
1159,Maruti,CelerioZXI,515599,2019,Bangalore,Petrol,25598,Manual,2,11469
1160,Maruti,SwiftVXI OPT,621299,2017,Bangalore,Petrol,64104,Manual,1,13820
1161,Hyundai,Creta1.6 CRDI SX PLUS AUTO,1056799,2017,Bangalore,Diesel,92937,Automatic,1,23508
1162,Maruti,Alto K10VXI,324999,2014,Bangalore,Petrol,44935,Manual,1,7229
1163,Maruti,S CrossALPHA 1.3,752499,2015,Bangalore,Diesel,59572,Manual,1,16739
1164,Maruti,CelerioVXI,510099,2017,Bangalore,Petrol,21949,Manual,1,11347
1165,Toyota,Corolla AltisGL,1092999,2016,Bangalore,Petrol,71916,Manual,1,24313
1166,Skoda,Rapid1.5 TDI AT ELEGANCE PLUS,724074,2015,Bangalore,Diesel,47559,Automatic,1,16107
1167,Maruti,DzireVXI,719899,2019,Bangalore,Petrol,27714,Manual,1,16014
1168,Hyundai,EonSPORTZ,443699,2018,Bangalore,Petrol,13674,Manual,2,9870
1169,Hyundai,NEW SANTRO1.1 MAGNA MT,510399,2019,Bangalore,Petrol,30676,Manual,1,11354
1170,Jeep,CompassLIMITED (O) 2.0,1559699,2018,Bangalore,Diesel,32894,Manual,2,34695
1171,Hyundai,Creta1.6 CRDI SX PLUS AUTO,1190599,2017,Bangalore,Diesel,80237,Automatic,1,26484
1172,Maruti,BalenoDELTA DDIS 190,634699,2015,Bangalore,Diesel,51229,Manual,1,14119
1173,Renault,KwidRXL,360599,2017,Bangalore,Petrol,43415,Manual,1,8021
1174,Tata,NEXONXZ+ 1.2,989999,2020,Bangalore,Petrol,13112,Manual,2,22022
1175,Maruti,Eeco5 STR WITH AC PLUSHTR,440699,2018,Bangalore,Petrol,17295,Manual,1,9803
1176,Hyundai,GRAND I10 NIOSSPORTZ PETROL,712299,2020,Bangalore,Petrol,11617,Manual,1,15845
1177,Maruti,Wagon R 1.0VXI,373699,2014,Bangalore,Petrol,42703,Manual,2,8313
1178,Maruti,CelerioZXI OPT,480599,2016,Bangalore,Petrol,52310,Manual,1,10691
1179,Honda,Brio1.2 V MT I VTEC,418799,2013,Bangalore,Petrol,57427,Manual,1,9316
1180,Toyota,EtiosG,535199,2015,Bangalore,Petrol,42083,Manual,2,11905
1181,Maruti,BalenoSIGMA 1.2 K12,629199,2018,Bangalore,Petrol,29557,Manual,1,13996
1182,Hyundai,i20ASTA 1.2,584099,2014,Bangalore,Petrol,66958,Manual,1,12993
1183,Volkswagen,VentoHIGHLINE 1.2 TSI AT,930899,2016,Bangalore,Petrol,36918,Automatic,1,20707
1184,Tata,TiagoXZ 1.2 REVOTRON,526999,2017,Bangalore,Petrol,35295,Manual,2,11723
1185,Hyundai,Elite i20ASTA 1.2,821999,2018,Bangalore,Petrol,32194,Manual,1,18285
1186,Maruti,Alto K10VXI,404699,2018,Bangalore,Petrol,11032,Manual,1,9002
1187,Hyundai,EonERA PLUS,322699,2016,Bangalore,Petrol,23200,Manual,2,7178
1188,Mahindra,Kuv100K6 6 STR,421099,2016,Bangalore,Petrol,28253,Manual,3,9367
1189,Ford,Ecosport1.5 TITANIUM PLUS TI VCT AT,1016699,2019,Bangalore,Petrol,31794,Automatic,1,22616
1190,Maruti,DzireVXI,697799,2018,Bangalore,Petrol,14429,Manual,1,15522
1191,Renault,Kwid1.0 RXT Opt,384699,2018,Bangalore,Petrol,57119,Manual,1,8557
1192,Hyundai,Creta1.6 SX VTVT,1186449,2018,Bangalore,Petrol,19896,Manual,2,26392
1193,Maruti,CelerioZXI,477099,2018,Bangalore,Petrol,61758,Manual,2,10613
1194,Maruti,Eeco7 STR,479999,2019,Bangalore,Petrol,9012,Manual,1,10677
1195,Honda,CityS MT PETROL,604499,2014,Bangalore,Petrol,58179,Manual,1,13447
1196,Honda,CityV MT DIESEL,650499,2014,Bangalore,Diesel,68969,Manual,2,14470
1197,Maruti,S CrossZETA 1.3,760399,2015,Bangalore,Diesel,70712,Manual,1,16915
1198,Hyundai,i20SPORTZ 1.2 VTVT,476899,2014,Bangalore,Petrol,65255,Manual,1,10608
1199,Renault,TRIBER1.0 RXT,634899,2019,Bangalore,Petrol,51037,Manual,1,14123
1200,Hyundai,i10SPORTZ 1.1 IRDE2,407699,2015,Bangalore,Petrol,57150,Manual,1,9069
1201,Maruti,Eeco7 STR,453799,2019,Bangalore,Petrol,35834,Manual,2,10095
1202,Honda,Jazz1.2 V MT,631599,2016,Bangalore,Petrol,22990,Manual,2,14050
1203,Honda,CityV MT PETROL,939899,2019,Bangalore,Petrol,59417,Manual,1,20908
1204,Ford,Ecosport1.5 TITANIUM TI VCT,900299,2018,Bangalore,Petrol,36641,Manual,1,20027
1205,Tata,TiagoXZ 1.2 REVOTRON,535899,2018,Bangalore,Petrol,32258,Manual,1,11921
1206,Honda,Amaze1.2 SMT I VTEC,430599,2014,Bangalore,Petrol,90234,Manual,2,9578
1207,Hyundai,EonD LITE PLUS,323999,2015,Bangalore,Petrol,31051,Manual,1,7207
1208,Ford,Figo1.4 TITANIUM DURATORQ,317099,2013,Bangalore,Diesel,97542,Manual,1,7054
1209,Hyundai,EonMAGNA PLUS,349799,2018,Bangalore,Petrol,18361,Manual,2,7781
1210,Maruti,CiazZXI AT,624999,2016,Bangalore,Petrol,79462,Automatic,2,13903
1211,Honda,WR-V1.5 i-DTEC VX MT,851399,2018,Bangalore,Diesel,29768,Manual,1,18939
1212,Maruti,IGNISZETA 1.2 K12,588399,2018,Bangalore,Petrol,22886,Manual,1,13089
1213,Honda,CityV MT PETROL,595699,2014,Bangalore,Petrol,77342,Manual,2,13251
1214,Maruti,Alto K10VXI,298999,2014,Bangalore,Petrol,76906,Manual,2,6651
1215,Honda,Jazz1.2 E MT,518499,2015,Bangalore,Petrol,34176,Manual,1,11534
1216,Maruti,BalenoALPHA 1.2K12  AT,953499,2018,Bangalore,Petrol,10186,Automatic,1,21210
1217,Maruti,CelerioVXI,419399,2015,Bangalore,Petrol,49759,Manual,2,9329
1218,Maruti,Alto K10VXI OPT,362299,2017,Bangalore,Petrol,20226,Manual,2,8059
1219,Maruti,CiazALPHA 1.5 MT VTVT SHVS,994699,2021,Bangalore,Petrol,25910,Manual,1,22127
1220,Hyundai,Grand i10SPORTZ DUAL TONE 1.2 VTVT,659899,2019,Bangalore,Petrol,16623,Manual,1,14679
1221,Maruti,Alto 800LXI,316899,2017,Bangalore,Petrol,44120,Manual,1,7049
1222,Nissan,MicraXV PETROL,360899,2013,Bangalore,Petrol,69600,Manual,2,8028
1223,Hyundai,i20 Active1.4 SX,768299,2017,Bangalore,Diesel,33802,Manual,2,17090
1224,Hyundai,VENUE1.0L Turbo GDI SX MT,1007599,2020,Bangalore,Petrol,67404,Manual,1,22413
1225,Hyundai,Creta1.6 VTVT SX AUTO,1275799,2018,Bangalore,Petrol,51554,Automatic,2,28379
1226,Maruti,Eeco5 STR WITH AC PLUSHTR,469299,2019,Bangalore,Petrol,28344,Manual,1,10439
1227,Honda,Jazz1.2 S MT,550899,2016,Bangalore,Petrol,76040,Manual,2,12254
1228,Toyota,GlanzaG MT PETROL,947599,2021,Bangalore,Petrol,4609,Manual,1,21079
1229,Renault,Kwid1.0 RXT Opt,353199,2016,Bangalore,Petrol,63100,Manual,1,7857
1230,Datsun,Redi Go1.0 T(O) AT,525099,2021,Bangalore,Petrol,11130,Automatic,2,11681
1231,Maruti,Alto K10VXI,330099,2014,Bangalore,Petrol,34440,Manual,2,7343
1232,Maruti,CiazSIGMA 1.4 VVT,753899,2018,Bangalore,Petrol,23021,Manual,1,16770
1233,Tata,NEXONXZ+ 1.2,1119599,2020,Bangalore,Petrol,16033,Manual,1,24905
1234,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,517099,2017,Bangalore,Petrol,21516,Manual,2,11503
1235,Honda,Amaze1.2 VXMT I VTEC,629299,2017,Bangalore,Petrol,28982,Manual,2,13998
1236,Maruti,CiazALPHA 1.3 DDIS SHVS,917199,2018,Bangalore,Diesel,53508,Manual,2,20403
1237,Maruti,Alto K10VXI,328999,2014,Bangalore,Petrol,23927,Manual,1,7318
1238,Hyundai,EonSPORTZ,338899,2016,Bangalore,Petrol,45231,Manual,1,7539
1239,Maruti,DzireZXI Plus,714899,2017,Bangalore,Petrol,32608,Manual,1,15903
1240,Maruti,CiazZETA 1.3 DDIS SHVS,772899,2017,Bangalore,Diesel,72801,Manual,2,17193
1241,Maruti,Eeco5 STR WITH AC PLUSHTR,424799,2018,Bangalore,Petrol,32381,Manual,1,9449
1242,Hyundai,Creta1.6 SX PLUS AUTO PETROL,1152199,2017,Bangalore,Petrol,41176,Automatic,1,25630
1243,Maruti,CelerioZXI AMT,534099,2017,Bangalore,Petrol,51025,Automatic,1,11881
1244,Honda,Amaze1.2 EXMT I VTEC,440099,2014,Bangalore,Petrol,79240,Manual,2,9790
1245,Maruti,Alto K10VXI,302699,2014,Bangalore,Petrol,38841,Manual,2,6733
1246,Honda,Jazz1.2 V MT,722049,2017,Bangalore,Petrol,20070,Manual,1,16062
1247,Hyundai,Grand i10SPORTZ O 1.2,574499,2018,Bangalore,Petrol,48711,Manual,2,12779
1248,Renault,Kwid1.0 RXT,382799,2016,Bangalore,Petrol,48699,Manual,1,8515
